text,label,task
Fred threw the ball over the fence.,1,eng
Fred kicked the ball under the porch.,1,eng
Fred kicked the ball behind the tree.,1,eng
Fred kicked the ball over the fence.,1,eng
Felicia threw the ball off the bench.,1,eng
Felicia threw the ball out the window.,1,eng
Felicia kicked the ball out the window.,1,eng
Anne is curious as to why her father sent her a telegram to America to return home at once.,1,eng
Where did you throw the ball? To third base.,1,eng
Where did you send the bicycle? To Rome.,1,eng
I gave the package to Maria.,1,eng
I sent the package to London.,1,eng
I threw the ball to Maria.,1,eng
I threw the ball to the other side of the field.,1,eng
Jake threw the ball all the way to Bill.,1,eng
Jake threw the ball halfway to Bill.,1,eng
Jake kicked the ball all the way to Bill.,1,eng
Jake kicked the ball halfway to Bill.,1,eng
I sent the package all the way around the world.,1,eng
I sent the package to the Antarctic.,1,eng
I shipped the package halfway around the world.,1,eng
I shipped the package all the way around the world.,1,eng
I shipped the package halfway to the Antarctic.,1,eng
Give a fresh coat of paint to the front door.,1,eng
"One of the Jewish children is a spunky girl, who gave a black eye to the kid with the German roots before the start of the war.",1,eng
The door has a fresh coat of paint.,1,eng
The spunky girl has a black eye.,1,eng
I promise a good time to all who come.,1,eng
All who come will have a good time.,1,eng
He died from exhaustion.,1,eng
The water melted into ice.,1,eng
The water melted to ice.,1,eng
A hefty sum of money came to him from his grandfather.,1,eng
The close brush with the law put the fear of god in him.,1,eng
She fell in love.,1,eng
She fell into a sulk.,1,eng
She fell into a funk.,1,eng
To whom did you give the ball?,1,eng
To whom did you throw the ball?,1,eng
Where did you throw the ball?,1,eng
To whom did you send the package?,1,eng
Where did you send the package?,1,eng
Smith threw the ball to the first baseman.,1,eng
Smith threw the first baseman the ball.,1,eng
Smith envied Jones his good fortune.,1,eng
No one can forgive you that comment.,1,eng
The recession cost my grandfather a raise.,1,eng
Mary taught John linguistics.,1,eng
Mary taught linguistics to John.,1,eng
"I threw the ball to Julian, but it fell short of him.",1,eng
"Max offered the victims help, but they refused his offer.",1,eng
"Max offered help to the victims, but they refused his offer.",1,eng
"Sarah promised her old car to Catherine, but then gave it to her son instead.",1,eng
"I taught them English for an entire year, but they don't seem to have learned.",1,eng
"I read him the figures, but when I looked up, he was gone.",1,eng
I throw you a lifeline and you giggle.,1,eng
"I kicked him the ball, but the wind blew it astray.",1,eng
"I threw Mary the ball, but she was looking at the birds flying overhead and didn't even notice.",1,eng
"I threw the ball to Mary, but she was looking at the birds flying overhead and didn't even notice.",1,eng
"Lewis shipped Sam a bicycle, but it never arrived.",1,eng
"Lewis sent Sam a bicycle, but it never arrived.",1,eng
"The police read the detainees' rights to them, but not a single one was paying attention.",1,eng
"I wrote a letter to Blair, but I tore it up before I sent it.",1,eng
"The police read the detainees their rights, but not a single one was paying attention.",1,eng
"I wrote Blair a letter, but I tore it up before I sent it.",1,eng
"Ann copied the manuscript, but she didn't finish it.",1,eng
Alex read the newspaper for an hour.,1,eng
Alex read the newspaper in an hour.,1,eng
"Sandy taught the children the alphabet, but only got as far as the letter `` r ''.",1,eng
"Maxine read the children Goodnight Moon, but they fell asleep before she got to the end.",1,eng
Interviewing Richard Nixon gave Norman Mailer a book.,1,eng
Nixon's behavior gave Mailer an idea for a book.,1,eng
Nixon's behavior gave an idea for a book to every journalist living in New York City in the 1970s.,1,eng
We gave a fresh coat of paint to the house.,1,eng
The five `` soundscape '' pieces gave a festive air to Park Square.,1,eng
Gordie Gillespie still can give a piece of his mind to the umps.,1,eng
I sent the salesman to the devil.,1,eng
Nixon's behavior gave an idea for a book to every journalist living in New York.,1,eng
The music lent a festive air to the party.,1,eng
It is very difficult to get an idea for a book simply from an interview.,1,eng
"It is unreadable, guaranteed to give a headache to anyone who looks hard at the small print.",1,eng
"`` Doing my taxes '' gives a headache to 22 percent of Americans surveyed for Pfizer, which makes tylenol pain relief medicine.",1,eng
Lopez says that he has done more than simply give a fresh coat of paint to the site.,1,eng
I think it's time you give your lovely illness to someone else!,1,eng
Sharon sprayed the plants with water.,1,eng
The farmer loaded apples into the cart.,1,eng
Monica covered the baby with a blanket.,1,eng
Carla poured lemonade into the pitcher.,1,eng
The farmer dumped apples into the cart.,1,eng
The window broke.,1,eng
The little boy broke the window.,1,eng
A rabbit appeared out of the magician's hat.,1,eng
Martha carved a toy out of wood for the baby.,1,eng
Martha carved some wood into a toy for the baby.,1,eng
Margaret cut the bread.,1,eng
Janet broke the vase.,1,eng
Terry touched the cat.,1,eng
Carla hit the door.,1,eng
Crystal vases break easily.,1,eng
Margaret cut at the bread.,1,eng
Carla hit at the door.,1,eng
Margaret cut Bill's arm.,1,eng
Margaret cut Bill on the arm.,1,eng
Janet broke Bill's finger.,1,eng
Terry touched Bill's shoulder.,1,eng
Terry touched Bill on the shoulder.,1,eng
Carla hit Bill's back.,1,eng
Carla hit Bill on the back.,1,eng
Jean moved the table.,1,eng
Margaret cut the string.,1,eng
a The butcher cuts the meat.,1,eng
The meat cuts easily.,1,eng
Janet broke the crystal.,1,eng
Crystal breaks at the slightest touch.,1,eng
Kelly adores French fabrics.,1,eng
Joan knew the answer.,1,eng
Bill pounded the metal.,1,eng
Bill pounded the metal fiat.,1,eng
This metal won't pound flat.,1,eng
The cup broke.,1,eng
They gave the bicycle to me.,1,eng
Sylvia jumped the horse over the fence.,1,eng
The horse jumped over the fence.,1,eng
The scientist ran the rats through the maze.,1,eng
The rats ran through the maze.,1,eng
The bell rang.,1,eng
They stood the statue on the pedestal.,1,eng
The statue stood on the pedestal.,1,eng
The army lodged the soldiers in the schoolhouse.,1,eng
Heat radiates from the sun.,1,eng
The sun radiates heat.,1,eng
The departing passenger waved at the crowd.,1,eng
I shaved my face.,1,eng
I shaved.,1,eng
Celia braided her hair.,1,eng
Jill dressed hurriedly.,1,eng
Tessa cut herself.,1,eng
We loaded ourselves onto the bus.,1,eng
We loaded onto the bus.,1,eng
We pulled ourselves free.,1,eng
Anne met Cathy.,1,eng
Anne and Cathy met.,1,eng
Brenda and Molly chatted.,1,eng
The drunk hugged the lamppost.,1,eng
Italy touches France.,1,eng
Italy and France touch.,1,eng
Ellen and Helen argued.,1,eng
The sign warned us against skating on the pond.,1,eng
The sign warned against skating on the pond.,1,eng
for discussion of the same phenomenon in Russian.,1,eng
That dog bites people.,1,eng
That dog bites.,1,eng
I cut the bread with this knife.,1,eng
This knife cut the bread.,1,eng
This knife doesn't cut.,1,eng
These shears clip well.,1,eng
This machine records well.,1,eng
This oven cooks well.,1,eng
"This lotion softens, soothes, and protects.",1,eng
"This polish cleans, protects, and shines.",1,eng
This key won't open the Jock.,1,eng
This hammer won't break the window.,1,eng
They pushed their way through the crowd.,1,eng
They pushed through the crowd.,1,eng
Bake for 30 minutes.,1,eng
Paula hit the fence.,1,eng
Paula hit at the fence.,1,eng
Faustina sprayed the lilies.,1,eng
I pushed the table.,1,eng
I pushed at the table.,1,eng
I pushed on the table.,1,eng
I pushed against the table.,1,eng
The mouse nibbled the cheese.,1,eng
The mouse nibbled at the cheese.,1,eng
The mouse nibbled on the cheese.,1,eng
Martha climbed up the mountain.,1,eng
Martha climbed the mountain.,1,eng
They skated along the canals.,1,eng
They skated the canals.,1,eng
The spaceship revolves around the earth.,1,eng
Martha slowly descended the stairs.,1,eng
Jill met Sarah.,1,eng
Jill embraced Sarah.,1,eng
Bill sold Tom a car.,1,eng
Bill sent a package London.,1,eng
Bill sent Tom a package.,1,eng
Martha carved a toy for the baby.,1,eng
Martha carved the baby a toy.,1,eng
The architect selected a house for the couple.,1,eng
Jack sprayed paint on the wall.,1,eng
Jack sprayed the wall with paint.,1,eng
June covered the baby with a blanket.,1,eng
Henry cleared dishes from the table.,1,eng
Henry cleared the table of dishes.,1,eng
The thief stole the painting from the museum.,1,eng
The doctor cured Pat of pneumonia.,1,eng
Helen wiped the wall.,1,eng
Bees are swarming in the garden.,1,eng
The garden is swarming with bees.,1,eng
Clouds cleared from the sky.,1,eng
The sky cleared.,1,eng
Martha carved the piece of wood into a toy.,1,eng
David constructed a house out of.,1,eng
David constructed a house from bricks.,1,eng
I whipped the eggs into a froth.,1,eng
The witch turned him into a frog.,1,eng
An oak tree will grow from that acorn.,1,eng
The witch turned him from a prince into a frog.,1,eng
He turned from a prince into a frog.,1,eng
The car collided with the fence.,1,eng
I separated the yolk from the white.,1,eng
I separated the yolk and the white.,1,eng
I mixed the sugar and the butter.,1,eng
I confused Maria with Anna.,1,eng
I confused Maria and Anna.,1,eng
Linda taped the label to the cover.,1,eng
Harriet alternated folk songs with pop songs.,1,eng
I broke the twig and the branch apart.,1,eng
Brenda agreed with Molly.,1,eng
Brenda and Molly agreed.,1,eng
The oil separated from the vinegar.,1,eng
The oil and vinegar separated.,1,eng
Bill and Kathy married.,1,eng
The twig broke off of the branch.,1,eng
The eggs and the cream mixed together.,1,eng
The twig and the branch broke apart.,1,eng
The judge presented the winner with a prize.,1,eng
The judge offered a prize to the winner.,1,eng
The judge saddled the winner with a prize.,1,eng
The jeweller inscribed the name on the ring.,1,eng
The jeweller inscribed the ring with the name.,1,eng
The jeweller copied the name on the ring.,1,eng
The jeweller decorated the ring with the name.,1,eng
Brian hit the fence with the stick.,1,eng
Don swatted the mosquito with the newspaper.,1,eng
Alison pierced the cloth with a needle.,1,eng
Paula hit the fence with the stick.,1,eng
Mira blamed the accident on Terry.,1,eng
Mira blamed Terry for the accident.,1,eng
Ida hunted the woods for deer.,1,eng
Ida hunted for deer in the woods.,1,eng
Ida hunted deer in the woods.,1,eng
Melissa searched the papers for a clue.,1,eng
Melissa searched for a clue in the papers.,1,eng
I stalked the woods for game.,1,eng
I stalked game in the woods.,1,eng
We rummaged through the desk for papers.,1,eng
Selina touched the horse on the back.,1,eng
Selina touched the horse's back.,1,eng
The horse kicked Penny in the shin.,1,eng
The horse kicked Penny's shin.,1,eng
Alison poked Daisy in the ribs.,1,eng
Alison poked Daisy's ribs.,1,eng
The horse broke Penny's shin.,1,eng
The glass cut Rachel's toe.,1,eng
They praised the volunteers' dedication.,1,eng
They praised the volunteers for their dedication.,1,eng
I admired him for his courage.,1,eng
The inspector analyzed the building's soundness.,1,eng
The inspector analyzed the building for its soundness.,1,eng
I admired his honesty.,1,eng
I admired the honesty in him.,1,eng
I admired him for his honesty.,1,eng
I sensed the eagerness in him.,1,eng
Mark terrified me with his single mindedness.,1,eng
Mark's single mindedness terrified me.,1,eng
The clown amused the children with his antics.,1,eng
The clown's antics amused the children.,1,eng
Meat fell in price.,1,eng
The price of meat fell.,1,eng
The president appointed Smith press secretary.,1,eng
The president appointed Smith as press secretary.,1,eng
Angela characterized Shelly as a lifesaver.,1,eng
The world saw the beginning of a new era in 1492.,1,eng
1492 saw the beginning of a new era.,1,eng
I dried the clothes in the sun.,1,eng
The sun dried the clothes.,1,eng
David broke the window with a hammer.,1,eng
The crane loaded the truck.,1,eng
He established his innocence with the letter.,1,eng
The letter established his innocence.,1,eng
I filled the pail with water.,1,eng
Water filled the pail.,1,eng
We sleep five people in each room.,1,eng
Each room sleeps five people.,1,eng
I incorporated the new results into the paper.,1,eng
The paper incorporates the new results.,1,eng
That whole wheat flour bakes wonderful bread.,1,eng
I bought you a ticket for $5.,1,eng
$5 will buy a ticket.,1,eng
$5 will buy you a ticket.,1,eng
"The contractor will build a house for $ 100,000.",1,eng
"The contractor will build you a house for $ 100,000.",1,eng
"$ 100,000 will build you a house.",1,eng
"$ 100,000 will build a house.",1,eng
The middle class will benefit from the new tax laws.,1,eng
The new tax laws will benefit the middle class.,1,eng
The middle class will gain from the new tax laws.,1,eng
The butcher cuts the meat.,1,eng
The butler polished the silver.,1,eng
This silver polishes itself.,1,eng
The audience watched the movie.,1,eng
This window just opens itself.,1,eng
The heat melted the ice cream.,1,eng
This book just sells itself.,1,eng
I presented a solution to the problem yesterday.,1,eng
A solution to the problem presented itself yesterday.,1,eng
The cook sliced the mushrooms.,1,eng
The mushrooms were sliced by the cook.,1,eng
Columbus believed the earth to be round.,1,eng
Columbus believed that the earth was round.,1,eng
It was believed that the earth was round.,1,eng
The police kept tabs on the suspect.,1,eng
Tabs were kept on the suspect.,1,eng
The lax supervision was taken advantage of.,1,eng
This bed was slept in by George Washington.,1,eng
The pillow remained stuffed with feathers.,1,eng
A flowering plant is on the windowsill.,1,eng
There is a flowering plant on the windowsill.,1,eng
A problem developed.,1,eng
There developed a problem.,1,eng
A ship appeared on the horizon.,1,eng
There appeared a ship on the horizon.,1,eng
A little boy darted into the room.,1,eng
There darted into the room a little boy.,1,eng
A little boy ran in the yard.,1,eng
An ancient treasure trove was found in this cave.,1,eng
There was found in this cave an ancient treasure trove.,1,eng
Suddenly an ugly old man entered the hall.,1,eng
Suddenly there entered the hall an ugly old man.,1,eng
A lot of snow melted on the streets of Chicago.,1,eng
On the windowsill is a flowering plant.,1,eng
In the woods lives an old woman.,1,eng
A cat jumped onto the table.,1,eng
A cat jumped on the table.,1,eng
A choir sang in the church.,1,eng
In the church sang a choir.,1,eng
In this cave was found an ancient treasure trove.,1,eng
A violent demonstration took place in the main square.,1,eng
Sarah smiled.,1,eng
Sarah sang.,1,eng
Sarah sang a song.,1,eng
Sarah sang a ballad.,1,eng
Sarah sang an aria.,1,eng
Sarah sang a hymn.,1,eng
Sarah sang the anthem.,1,eng
Heather snorted.,1,eng
Kelly buttered the bread.,1,eng
Kelly buttered the bread with unsalted butter.,1,eng
Linda taped the box with two-sided tape.,1,eng
The men were able to mine more gold.,1,eng
Pauline smiled her thanks.,1,eng
Sandra beamed.,1,eng
She mumbled.,1,eng
She mumbled her adoration.,1,eng
They shopped their way around New York.,1,eng
He worked his way through the book.,1,eng
She stipulated her way out of the problem.,1,eng
The boy pushed his way through the crowd.,1,eng
The explorers cut their way through the jungle.,1,eng
The silversmith pounded the metal flat.,1,eng
Pauline hammered the metal flat.,1,eng
Jasmine pushed the door open.,1,eng
The guests drank the teapot dry.,1,eng
Amanda burned the stove black.,1,eng
Belinda walked the soles off her shoes.,1,eng
Philippa cried herself to sleep.,1,eng
The river froze solid.,1,eng
The door slid shut.,1,eng
The metal was hammered flat.,1,eng
The door was pushed open.,1,eng
Philippa cried her eyes dry.,1,eng
Fanny pulled the blanket over herself.,1,eng
Fanny pulled the blanket over her.,1,eng
The truck rumbled.,1,eng
The truck rumbled into the driveway.,1,eng
Audrey tiptoed to the door.,1,eng
The couple waltzed to the window.,1,eng
The clown wobbled down the hall.,1,eng
Leona pushed the cart to the market.,1,eng
It is rumored that he left town.,1,eng
Jennifer craned her neck.,1,eng
They've got it made.,1,eng
The teacher meant well.,1,eng
The horse wouldn't budge.,1,eng
Would the horse budge if you pushed?,1,eng
I put books on the table.,1,eng
I put the books on the table.,1,eng
Cheryl stood the books next to the magazines.,1,eng
Cheryl stood the books on the shelf.,1,eng
Cheryl stood the tall books on the table.,1,eng
Cheryl stood the books on the table.,1,eng
The books stood on the table.,1,eng
I funneled the mixture into the bottle.,1,eng
I lifted the books.,1,eng
I lifted the book onto the table.,1,eng
I lifted the book onto the out of the box.,1,eng
I lifted the books from the floor to the table.,1,eng
I lifted the books onto the table.,1,eng
I lifted the books to him.,1,eng
I lifted the books up to him.,1,eng
Tamara poured water into the bowl.,1,eng
Tamara poured water over the flowers.,1,eng
Tamara poured water out of the pitcher.,1,eng
Tamara poured water onto the plants.,1,eng
Water poured onto the plants.,1,eng
Cora coiled the rope around the post.,1,eng
The rope coiled around the post.,1,eng
That kind of rope coils easily around the post.,1,eng
Jessica loaded boxes onto the wagon.,1,eng
Jessica loaded boxes into the wagon.,1,eng
Jessica sprayed paint onto the table.,1,eng
Jessica sprayed paint under the table.,1,eng
Jessica sprayed paint over the table.,1,eng
Jessica sprayed paint on the wall.,1,eng
Paint sprayed on the wall.,1,eng
Jessica sprayed the wall with paint.,1,eng
Jessica squirted water at me.,1,eng
Jessica sprayed water at me.,1,eng
Jessica splashed water at me.,1,eng
Leslie staffed the store with employees.,1,eng
The employees staffed the store.,1,eng
Leigh swaddled the baby with blankets.,1,eng
Lora buttered the toast.,1,eng
Lora buttered the toast with unsalted butter.,1,eng
Lydia pocketed the change.,1,eng
Doug removed the scratches from the tabletop.,1,eng
Doug removed the scratches from around the sink.,1,eng
The king banished the general from the army.,1,eng
The king banished the general to a mountain fortress.,1,eng
Doug cleared the dishes from under the rack.,1,eng
Doug cleared the table.,1,eng
The strong winds cleared the skies.,1,eng
The strong winds slowly cleared the clouds from the sky.,1,eng
Brian wiped the fingerprints from the counter.,1,eng
Brian wiped the fingerprints from inside the cupboard.,1,eng
Brian wiped the fingerprints from under the cupboard.,1,eng
Brian wiped the fingerprints from outside the cupboard.,1,eng
Brian wiped the counter.,1,eng
Paula trimmed the bush.,1,eng
Brian was wiping the counter.,1,eng
Brian was wiping.,1,eng
Brian was wiping the wall behind the stove.,1,eng
Carla shoveled the snow from the walk.,1,eng
Carla shoveled the snow from under the bushes.,1,eng
Carla shoveled the snow from among the bushes.,1,eng
Carla shoveled the snow from near the bushes.,1,eng
Carla was shoveling the walk.,1,eng
Carla was shoveling.,1,eng
Carla mopped the floor under the furniture.,1,eng
Carla mopped under the furniture.,1,eng
The thief stole the painting for Mr. Smith.,1,eng
The swindler cheated Pat of her fortune.,1,eng
The cook boned the fish.,1,eng
The men mined the gold.,1,eng
Nora sent the book from Paris.,1,eng
Nora sent the book to London.,1,eng
Nora sent the book from Paris to London.,1,eng
Nora sent the book to Peter.,1,eng
Nora sent books to children.,1,eng
Carla slid the books across the table.,1,eng
Carla slid the book to Dale.,1,eng
Carla slid Dale the book.,1,eng
The books slid across the table.,1,eng
Carla slid those books across the table.,1,eng
Those books slide across the table easily.,1,eng
Nora brought the book to the meeting.,1,eng
Nora brought the book to Pamela.,1,eng
Nora brought the book from horne.,1,eng
Nora brought Pamela the book.,1,eng
Amanda carried the package.,1,eng
Amanda carried the package from Boston.,1,eng
Amanda carried the package to New York.,1,eng
Amanda carried the package from Boston to New York.,1,eng
Amanda carried packages to New York.,1,eng
Amanda carried packages.,1,eng
Amanda drove the package from Boston to New York.,1,eng
Amanda drove the package to New York.,1,eng
Amanda drove the package from Boston.,1,eng
Amanda drove the package.,1,eng
Amanda drove the package to Pamela.,1,eng
Amanda drove packages to New York.,1,eng
Amanda drove packages.,1,eng
Nora pushed the chair.,1,eng
Nora pushed at the chair.,1,eng
Nora pushed on the chair.,1,eng
Nora pushed against the chair.,1,eng
Nora pushed through the crowd.,1,eng
Nora pushed her way through the crowd.,1,eng
Nora pushed the chair against the wall.,1,eng
They lent a bicycle to me.,1,eng
They lent me a bicycle.,1,eng
We contributed our paycheck to her.,1,eng
We offered her a job.,1,eng
Brown presented Jones with a plaque.,1,eng
The presentation of a plaque was a proud moment.,1,eng
Brown equipped Jones with a camera.,1,eng
Carmen bought a dress.,1,eng
Carmen bought a dress at Bloomingdale's.,1,eng
Carmen bought a dress for Mary.,1,eng
Carmen bought a dress from Diana.,1,eng
Carmen bought a dress at Bloomingdale 's for $50.,1,eng
$50 won't even buy a dress at Bloomingdale's.,1,eng
Carmen obtained the spare part.,1,eng
Carmen obtained a spare part from Diana.,1,eng
Carmen purchased a dress at Bloomingdale's for $50.,1,eng
$50 won't even purchase a dress at Bloomingdale's.,1,eng
Gwen exchanged the dress for a shirt.,1,eng
Gwen exchanged the dress for Mary.,1,eng
The children like to berry in the summer.,1,eng
She held his arm.,1,eng
She held him by the arm.,1,eng
Michelle kept the papers in the desk.,1,eng
Michelle kept the papers behind the desk.,1,eng
Michelle kept the papers over the desk.,1,eng
Michelle kept the papers under the desk.,1,eng
Frances hid the presents from Sally.,1,eng
Frances hid the presents behind the books.,1,eng
Steve tossed the ball.,1,eng
Steve tossed the ball into the garden.,1,eng
Steve tossed the ball over the fence.,1,eng
Steve tossed the ball from the tree to the gate.,1,eng
Steve tossed the ball at Anna.,1,eng
Steve tossed the ball to Anna.,1,eng
Steve tossed the ball against the wall.,1,eng
Steve tossed the softball.,1,eng
Steve pelted Anna with acorns.,1,eng
Steve pelted Anna.,1,eng
Steve pelted the squirrels with acorns.,1,eng
Paula hit the stick on the fence.,1,eng
Paula hit the stick against the fence.,1,eng
Paula hit at the fence with the stick.,1,eng
Paula hit Deirdre on the back.,1,eng
Paula hit Deirdre's back.,1,eng
Paula hit the sticks together.,1,eng
The stick hit the fence.,1,eng
Paula swatted the fly with the cloth.,1,eng
Paula swatted the fly.,1,eng
Paula swatted at the fly.,1,eng
Paula swatted Deirdre on the back.,1,eng
Paula swatted Deirdre's back.,1,eng
Paula swatted flies.,1,eng
Paula swatted the fly with a cloth.,1,eng
Paula spanked the naughty child with her right hand.,1,eng
Paula spanked the naughty child on the back.,1,eng
Paula spanked the naughty child's back.,1,eng
Paula spanked the naughty child.,1,eng
The old cart banged against the new cart.,1,eng
The old and new carts banged together.,1,eng
Alison poked the needle through the cloth.,1,eng
Alison poked the needle into the cloth.,1,eng
Alison poked the cloth with a needle.,1,eng
Alison poked the cloth.,1,eng
Alison poked the needle through the denim.,1,eng
Carrie touched the cat.,1,eng
Carrie touched the cat with the stick.,1,eng
Carrie touched him on the shoulder.,1,eng
Carrie touched the fence with a stick.,1,eng
Carol cut the bread with a knife.,1,eng
Carol cut the bread.,1,eng
Carol cut at the bread.,1,eng
Carol cut herself on the thumb.,1,eng
Carol cut her thumb.,1,eng
Carol cut the whole wheat bread.,1,eng
Whole wheat bread cuts easily.,1,eng
The knife cut the bread.,1,eng
This knife cuts well.,1,eng
Carol carved the stone with a chisel.,1,eng
Carol carved the stone.,1,eng
Carol carved the tree's branch.,1,eng
Carol carved the marble.,1,eng
Marble carves easily.,1,eng
Carol carved the marble with a chisel.,1,eng
The chisel carved the marble.,1,eng
That chisel carved the statue.,1,eng
That chisel carves well.,1,eng
Herman mixed the eggs with the cream.,1,eng
Herman mixed the eggs and the cream.,1,eng
The eggs mixed with the cream.,1,eng
The eggs and the cream mixed.,1,eng
Herman mixed the eggs and the cream together.,1,eng
I mixed the soap into the water.,1,eng
I mixed the soap and the water.,1,eng
I mixed the eggs with cream.,1,eng
I mixed the eggs and cream.,1,eng
I mixed the eggs and cream together.,1,eng
Harriet alternated folk songs and pop songs.,1,eng
Plays alternate with ballets.,1,eng
Plays and ballets alternate.,1,eng
Harriet interconnected the pieces.,1,eng
Herman whipped the cream.,1,eng
Linda taped the label and the cover together.,1,eng
The child clung to her mother.,1,eng
The yolk separated from the white.,1,eng
The yolk and the white separated.,1,eng
I separated the cream from the milk.,1,eng
I separated the egg yolk and the egg white.,1,eng
I separated the egg yolks and the egg whites.,1,eng
I broke the twig off the branch.,1,eng
I broke the twig off of the branch.,1,eng
I broke twigs off those branches.,1,eng
I broke twigs off of those branches.,1,eng
I broke those twigs and branches apart.,1,eng
I detached the handle.,1,eng
I detached the handle from the box.,1,eng
I detached that new handle.,1,eng
I detached that new handle from the box.,1,eng
That new handle detaches easily.,1,eng
The winter schedule differed from the spring schedule.,1,eng
This flyer differs from that flyer.,1,eng
Phyllis dyed the dress.,1,eng
Smith inscribed his name over the door.,1,eng
Smith inscribed his name under the picture.,1,eng
Smith inscribed the ring with his name.,1,eng
Smith was annealing the rings.,1,eng
Smith was annealing.,1,eng
The jeweller printed the name on the ring.,1,eng
The jeweller printed the name over the door.,1,eng
The jeweller printed the name under the picture.,1,eng
The jeweller printed the name onto the cup.,1,eng
The jeweller scribbled his name on the contract.,1,eng
Smith was scribbling his notes.,1,eng
Smith was scribbling.,1,eng
The jeweller decorated the ring.,1,eng
The secretary transcribed the speech.,1,eng
The secretary transcribed the speech into the record.,1,eng
Martha carved a toy out of the piece of wood.,1,eng
Martha carves.,1,eng
Martha carved a toy out of a piece of wood for the baby.,1,eng
Martha carved a piece of wood for the baby.,1,eng
Martha carved a piece of wood into a toy for the baby.,1,eng
Martha carved beautiful toys out of this wood.,1,eng
This wood carves beautiful toys.,1,eng
"$100,000 will build you a house.",1,eng
"$100,000 will build a house.",1,eng
The gardener grew an oak tree from that acorn.,1,eng
Donna fixed a sandwich.,1,eng
Donna fixed a sandwich for me.,1,eng
Donna fixed me a sandwich.,1,eng
David constructed a house.,1,eng
David constructed a house out of bricks.,1,eng
David constructed the house.,1,eng
I shaped the dough into a loaf.,1,eng
I shaped the dough.,1,eng
I twirled the dough into a pretzel.,1,eng
Sandy sang a song to me.,1,eng
Sandy sang me a song.,1,eng
Sandy sang a song for me.,1,eng
Sandy sang a song.,1,eng
Sandy sang.,1,eng
Racial inequality engenders conflict.,1,eng
The captain named the ship Seafarer.,1,eng
The president declared Smith press secretary.,1,eng
The press conjectured that Smith would be the appointee.,1,eng
Dina posed as a lawyer.,1,eng
Miriam tutored her brother.,1,eng
Her cousin clerked for Judge Davis.,1,eng
I see someone running down the street.,1,eng
I saw Jane run down the street.,1,eng
I saw the Mona Lisa.,1,eng
We peered at the baby.,1,eng
We peered around the room.,1,eng
We peered through the screen.,1,eng
We peered into the closet.,1,eng
That pea soup tasted delicious to me.,1,eng
The clown amused the children.,1,eng
The clown amused the little children.,1,eng
Little children amuse easily.,1,eng
That joke never fails to amuse little children.,1,eng
That joke never fails to amuse.,1,eng
That the clown had a red nose amused the children.,1,eng
To win the prize :would thrill me.,1,eng
The clown was amusing to the children.,1,eng
Tourists admire paintings.,1,eng
I admired him as a teacher.,1,eng
Megan marveled at the beauty of the Grand Canyon.,1,eng
Dorothy needs new shoes.,1,eng
Dorothy needs her skills.,1,eng
Dorothy needs her for her skills.,1,eng
Dorothy needs that dress as a costume.,1,eng
Dana longs for a sunny day.,1,eng
Dana is longing for a sunny day.,1,eng
They praised the volunteers.,1,eng
The director praised the volunteers.,1,eng
They praised them as volunteers.,1,eng
I hunted game in the woods.,1,eng
I was hunting game.,1,eng
I was hunting game in the woods.,1,eng
I was hunting in the woods.,1,eng
I was hunting.,1,eng
I searched for treasure in the cave.,1,eng
We rummaged in the drawer for important documents.,1,eng
I hunted the secret out of him.,1,eng
Brenda haggled with Molly.,1,eng
Brenda and Molly haggled.,1,eng
Brenda and Molly haggled about the party.,1,eng
Bill married Kathy.,1,eng
Brenda and Molly met.,1,eng
Anne met with Cathy.,1,eng
Wanda taught the students.,1,eng
Wanda taught French to the students.,1,eng
Wanda taught the students French.,1,eng
Wanda taught the students that the earth was round.,1,eng
Ellen told a story.,1,eng
Ellen told a story to Helen.,1,eng
Ellen told Helen a story.,1,eng
Ellen told Helen.,1,eng
Ellen told Helen about the situation.,1,eng
Susan whispered.,1,eng
Susan whispered to Rachel.,1,eng
Susan whispered a few words.,1,eng
Susan whispered the news to Rachel.,1,eng
Susan whispered for me to come.,1,eng
"Susan whispered ""Shut up"".",1,eng
"Susan whispered ""Shut up"" at them.",1,eng
They whispered that the winner would be announced tonight.,1,eng
Heather cabled the news.,1,eng
Heather cabled Sara.,1,eng
Heather cabled the news to Sara.,1,eng
Heather cabled Sara the news.,1,eng
Heather cabled Sara about the situation.,1,eng
Heather cabled for Sara to come.,1,eng
Ellen talked.,1,eng
Ellen talked with Helen about the problem.,1,eng
Ellen talked with Helen.,1,eng
Ellen and Helen talked.,1,eng
Ellen and Helen talked together.,1,eng
Ellen was conferring.,1,eng
Ellen conferred with Helen.,1,eng
Ellen conferred with Helen about the problem.,1,eng
Ellen and Helen conferred.,1,eng
Ellen said to Helen that melons were selling well.,1,eng
Ellen said something.,1,eng
Ellen said something to Helen.,1,eng
Ellen complained to Helen.,1,eng
Ellen complained about the situation.,1,eng
Ellen complained about the situation to Helen.,1,eng
Ellen warned Helen.,1,eng
Ellen warned against skating on thin ice.,1,eng
Ellen warned Helen that melons were selling.,1,eng
Ellen warned that melons were selling.,1,eng
Ellen warned Helen about the traffic jam.,1,eng
The dog barked.,1,eng
The dog barked at the cat.,1,eng
Cynthia ate the peach.,1,eng
Cynthia ate.,1,eng
Cynthia ate at the peach.,1,eng
