text,label
President Obama has spent the last seven years trying to avoid the world as it is. He has put his intellect and rhetorical skills into the,obama
"According to the IMF and World Bank, the once booming economy that grew 9.2 percent in 2010 is now forecast to grow by just 3 percent this",economy
"Despite spending billions to acquire Nokia's handset business, Microsoft (NASDAQ:MSFT) hasn't been able to drive interest in its mobile",microsoft
" the iPad Pro has noticeably less lag time than Microsoft's rival. the Apple Pencil is supposed to have less latency than the Microsoft Pen,",microsoft
"US tech giant Microsoft has put new data centres in Germany under the control of Deutsche Telekom, the companies said Wednesday, in a move that will keep privacy-sensitive Germans' customer data in the country. ",microsoft
"Sweden's economy is on a massive tear, but for the country's central bank, that's actually pretty awful news. Sweden's economy grew by 4.5% on an annual basis during the fourth quarter of 2015, according to figures published on Monday. On the surface, a major, well-established Western economy growing by 4.5% in a year is absolutely fantastic, but for Sweden, and its central bank, the Riksbank ",economy
"""""""The Obama-Clinton plan to bring in tens of thousands of Syrian Muslim refugees to America is utter lunacy,"""""" Mr. Cruz, a 2016 GOP presidential",obama
"United States President Barack Obama has been turning up the heat on China over its increasingly assertive posture in the South China Sea, two days into his five-day diplomatic push to assure allies that a &quot;pivot&quot; to Asia remains a core US policy. ",obama
"The latest news from the U.N. climate conference that began Monday in Paris. All times local: 5:30 p.m. Israel's prime minister and the Palestinian president, in France for the climate summit, met and ",palestine
" Microsoft Corp plans to open data centres in Germany in partnership with Deutsche Telekom AG , offering cloud storage to European businesses keen to safeguard their data from U.S. surveillance. The services will be available in the second half of 2016 to customers in the 28 countries of the European Union and the four members of the European Free Trade Association, Microsoft said on Wednesday. ",microsoft
"Microsoft last week revealed some new details about Dynamics CRM 2016, emphasizing functionality designed to empower customer service agents. It will be released in both cloud and on-premises versions in Q4. It will be available as a standalone application or as an add-on to Office 365. &quot;This is a big release for Microsoft,&quot; said Nucleus Research's Rebecca Wettemann. ",microsoft
"Two scholars examine, from the Jewish and Palestinian perspectives, the historic United Nations vote on the partition of Palestine on Nov. 29, 1947, which ultimately led to the creation of the Jewish State of Israel. ",palestine
"RAMALLAH - The Jerusalemite Women's Coalition, a group of Palestinian women from East Jerusalem, released a statement on 24 October",palestine
"11 -- Mark Tinker, head of framlington equities Asia at AXA Investment Managers, discusses China's slowing economy, retail sales figures and",economy
"Among millennials of both genders, though, the trend is clear """""" they have less autonomy in the economy, and their parents and/or relatives are",economy
Tim Lee recalls the moment when he found out about the 6 people murdered near Tennessee Colony. ,palestine
"Euro_coins_economy_eurozone_money_banknotes The Cyprus economy has exited recession and is registering positive economic growth,",economy
"President Barack Obama, meeting with Philippine President Benigno Aquino III on the sidelines of the APEC summit in Manila Wednesday,",obama
"Oil prices jumped 3 percent on Monday after China moved to boost its slowing economy, a drop in crude output from OPEC and the U.S., and a pledge by Saudi Arabia to limit market volatility, suggesting a 20-month selloff could be hitting a bottom. China, the world's largest oil importer, cut its reserve requirement ratio, the amount of cash banks must hold as reserves, for a fifth time in a year ",economy
&quot;I'm getting tired of listening to President Obama and Hillary Clinton lecture the American people that we're somehow ungenerous when we're,obama
"Shiny Surfaces, bright lights, an Answer Desk for all your Windows problems -- Microsoft is hoping its new flagship Australian store will become a consumer destination, not just a retail shopfront. ",microsoft
"Palestine and Israel's ICT infrastructure are deeply intertwined. All international traffic must be routed through Israeli providers, with Palestinian",palestine
"The current struggle in all of Palestine is the struggle of all people who want to see peace with justice in a liberated Palestine, a stand against",palestine
"This week Microsoft released Halo 5, the latest installment of its most iconic exclusive for Xbox consoles. The adventures of Master Chief and",microsoft
Obama then compounded the backlash by slamming Republicans raising concerns about the screening process for Syrian refugees.,obama
"WASHINGTON (Reuters) - America's domestic economy is growing at a &quot;solid pace&quot; but overall economic growth is being held back by weakness abroad, Federal Reserve Chair Janet Yellen said on Wednesday. &quot;At the moment what we see is a domestic economy that is pretty strong and growing at a solid pace, offset by some weakening spilling over to us from the global economy,&quot; Yellen said in an ",economy
"Italy-Palestine, technical agreement on Gaza reconstruction Davide La Cecilia and by Palestinian Minister of Finance Shukri Bishara, today.",palestine
Technology giant Microsoft is using it for the blockchain platform insurance companies that are already using Microsoft's cloud-based Azure,microsoft
So Jealous reminds Democratic candidates in 2016 that the Lyfts and TaskRabbits of the sharing economy are critical to both the dignity and,economy
"The European Commission is expected to publish its guidelines on how to apply existing EU legislation on the sharing economy in mid-2016, while ministers mull whether new legislation may be needed to deal with Uber, Airbnb and other similar companies. ",economy
New Delhi: Nepal's ambassador to India Deep Kumar Upadhyay has said his country's economy was sinking and there was need for,economy
"Following a CNBC debate that was criticized for its lack of substantive questions, the Fox Business Network Republican debate in Milwaukee",economy
"Pledging solidarity after the Paris attacks, President Barack Obama promised Tuesday to work with France and other allies to intensify the U.S.-led campaign against the Islamic State, saying America will not be cowed by the scourge of terrorism. ",obama
"The Palestine authorities have taken the necessary steps to ensure the safety of the Malaysian team, says world football body. ",palestine
"KUALA LUMPUR, Malaysia (AP) — President Barack Obama urged young people in predominantly Muslim Malaysia on Friday to reject the &quot;terrible vision&quot; that drove the Paris attacks, offering an alternative vision in which traditional cultures coexist with a diverse modern world. ",obama
"Dow Jones component Microsoft Corporation (MSFT) saw its stock move -1.77% to $53.95, representing a per-share move of $0.97, on volume",microsoft
"KUALA LUMPUR, Malaysia """""" President Obama Sunday declared that the United States will win the battle against Islamic extremists such as",obama
"Microsoft's Future Decoded event brings together a star-studded set of speakers, with a focus on digital change.",microsoft
Software developer Microsoft Corporation (MSFT - Analyst Report) will be finally making the backward compatibility feature available on Xbox,microsoft
"President Obama was fighting critics on two fronts Monday, pushing back against politicians who questioned how the White House vetted",obama
" Microsoft is opening up pre-orders for HoloLens development edition today. &quot;Broad consumer availability is further down the line,&quot; says Microsoft's Alex Kipman, but today developers can start to pre-order the device for $3,000. Microsoft started applications for the development kits back in October, and the company says it will now invite developers to purchase the HoloLens development edition ",microsoft
"In a bid to attract more investment and allay fears that Bihar results would slow down its economic agenda, the government allowed increased",economy
"Ann Wagner from Missouri said President Obama """"""stood up for ISIS"""""" when he criticized Republicans for calling on the administration to stop",obama
"The Philadelphia pizza shop owner and his friend, both originally from Palestine, were forced to call the police in Chicago's Midway airport in",palestine
"President Barack Obama said on Tuesday the United States and France will stand united to fight Islamic State militants following the Nov. 13 attacks in Paris, pledging to step up efforts to combat terrorism alongside its European partners. ",obama
"Britain's economy will continue to grow at a &quot;robust pace&quot; over the coming two years, according to the Organisation for Economic Co-operation and Development (OECD). ",economy
"The disputed 2018 World Cup qualifier between Palestine and Saudi Arabia is to be played in Palestine on Thursday, November 5, FIFA announced on Wednesday. The teams played each other in Jeddah in June in the first of their two scheduled Asia zone World Cup qualifiers with the Saudis winning 3-2. ",palestine
"In the wake of the ISIS attacks in Paris, President Obama and his efforts to defeat the extremist group have come under withering criticism from",obama
"On November 29, 1947, after Great Britain--the mandatory power in Palestine--had asked the United Nations to meet in a special session to",palestine
"When the original hardback edition of this book was reviewed here, our reviewer was enthusiastic. But in the months since this book has not",palestine
"The eurozone's economy grew by 0.3% in the third quarter of the year, official figures have shown. Growth in the 19-nation bloc has slowed",economy
Peak coal may have already been reached. A new report released overnight says that the use of thermal coal in power generation across the,economy
"Welcome to Palestine Today, a service of the International Middle East Media Center, www.imemc.org, for Thursday, December 3, 2015.",palestine
NEW DELHI: Prime Minister Narendra Modi said the Indian economy was in much better shape than it had been when he took over thanks to,economy
"The Israeli Deputy Foreign Minister, Member of Knesset Tzipi Hotovely, held meetings this week with representatives of YouTube and Google,",palestine
"On Wednesday, Microsoft continued its neutral approach toward cloud storage providers by partnering with Box, which has launched its own universal app for Windows 10. In April, Box announced at Microsoft's Build conference that it was working with Microsoft to develop a Windows 10 app. That partnership has now come to fruition, with the scheduled release of the app in the Windows Store today ",microsoft
"MOSCOW, November 11. /TASS/. Economic recession in Russia may virtually reach 5% in 2015, Deputy Prime Minister Arkady Dvorkovich",economy
"President Barack Obama on Friday urged the U.S. Congress to quickly approve a 12-nation Pacific trade pact early in 2016, telling reporters the Trans-Pacific Partnership (TPP) was essential to the American economy as well as national security. Obama last week gave Congress 90 days' notice that he would sign the TPP deal, which seeks to remove trade barriers and set common standards in 40 percent ",obama
"Over time, resilient rural producers help form robust rural economies, which build a strong economic foundation and provide improved access",economy
"RAMALLAH, December 1, 2015 (WAFA) """""" The three Palestinian Arabic dailies focused on Wednesday on the Israeli Jerusalem District Court's decision to",palestine
"On Thursday night, Malaysia try to continue their mini-revival in qualification for the 2018 World Cup by defeating Palestine at the neutral venue",palestine
"03/11/2015: Microsoft has set an end date for the sale of Windows 7 and Windows 8.1 PCs, giving OEMs until 31 October 2016 to sell hardware with the older",microsoft
US President Barack Obama is said to raise issues relating to Malaysian opposition and human rights during his visit to Kuala Lumpur.,obama
"Malaysia will write to FIFA for a third time asking for their World Cup qualifier away to Palestine next week be moved to a neutral venue, local media reported on Tuesday. Malaysia said the Nov. 12 fixture at the Dora Stadium in Hebron should not go ahead because of security concerns after a month-long wave of violence in the West Bank. &quot;We are aware of the situation and will write to FIFA to ",palestine
"The eurozone economy can't achieve lift-off, it seems, despite a number of positive tail-winds. ",economy
"Usually, manufacture and trade activities are the main contributors to the Estonian economy. However, in the 3rd quarter of 2015, the",economy
"Meanwhile, Barack Obama, titular head of the free world, has responded to Paris with weariness and annoyance. His news conference in",obama
"US President Barack Obama on Saturday condemned what he called the &quot;appalling&quot; jihadist hostage siege in Mali that left at least 27 people dead, including an American citizen. Gun-toting jihadists took more than 100 people hostage for around nine hours at a top hotel in Mali's capital Bamako on Friday. The assault was claimed by the Al-Murabitoun group, an Al-Qaeda affiliate led by notorious one ",obama
Microsoft chose a busy day to hold the grand opening of its Fifth Avenue retail store. Today marks the launch of the company's new Surface,microsoft
Fred Dufour/AFP/Getty Images Democrats are pressing President Barack Obama to use his executive authority again to help stem gun violence,obama
"From the Palestine Police DepartmentPALESTINE, TX - On October 8, 2015 just after 2 a.m. officers from the Palestine Police Department responded to a domestic disturbance in the 600 block of North John St.  Officer J. Partin observed a subject being assaulted at the front door of the residence.Officer Partin made contact with the victim and identified him as Rogelio Zamora. It was further ",palestine
"For Microsoft, Patch Tuesday presented the company with a chance to update several of its services with updates and fixes in one big update.",microsoft
"Once in a while, Microsoft decides to release the &quot;Work & Play Bundle,&quot; a collection of ",microsoft
"President Obama is just 54 years old, but on Friday he found himself on his heels in front of an auditorium of laughing students when one",obama
'We have a bold ambition to not be limited with any type of deployment' says CEO ,microsoft
Relatives of Palestinian Saad Dawabshe Relatives of Palestinian Saad Dawabsheh mourn during his funeral in in Duma village near the West,palestine
THE TERRORIST attacks in Paris tragically demonstrate the bloody bankruptcy of U.S. foreign and military policy. Our strategy for fighting,obama
"Russia's economy shrank 4.1 percent in the third quarter this year, official statistics showed Thursday, as a recession caused by low oil prices and Western sanctions over Ukraine continued to take its toll. The preliminary figures released by state agency Rosstat represent a slight improvement on government forecasts of a 4.3 percent year-on-year fall but still show that Russia's economy is ",economy
"Microsoft plans to establish new data centers in Germany, which has rigorous data-protection laws, in an attempt to shield customers from U.S. surveillance, the company said Wednesday. The tech giant said it will provide cloud services, including Azure and Office 365, from facilities in Magdeburg and Frankfurt am Main. ",microsoft
"Conversely, Democratic administrations lead to economic growth, job gains, and lower deficits. Harkening back and assessing just the past four",economy
"This will, increase market expectations that the European Central Bank will step up its monetary stimulus to the economy next month.",economy
"Secure Islands' software automatically classifies, sets access policies for, and (if needed) encrypts unstructured data (documents, e-mails, photos, etc.) when it's created or otherwise first enters a company's IT infrastructure. ",microsoft
Reducing the uprising in Palestine to a religious dispute is to distort the nature of the Palestinian cause. ,palestine
The Obama administration asked the Supreme Court on Friday to overturn lower courts and declare that the president has the authority to allow,obama
"**FILE** New York City Mayor Michael Bloomberg (left) rides in a golf cart driven by President Obama while playing golf at Vineyard Golf Club,",obama
"Washington (CNN) President Barack Obama on Friday condemned the Paris terror attacks, calling them an &quot;outrageous attempt to terrorize",obama
"The Economic Collapse, written by Michael Snyder, details the shifts almost daily, and a former Reagan official is begging Americans to listen.",economy
"Microsoft has announced a new game for its augmented reality headset the HoloLens, and it stars Conker – the foul-mouthed creation of legendary game studio Rare. It seems however, that Conker won't be the R-rated squirrel we know and love. Young Conker is a platforming game that takes place across real world environments. ",microsoft
"Ending a process that has lingered for much of his time in the Oval Office, President Obama announced Friday that the U.S. has rejected",obama
Microsoft has wanted consumers and enterprises to ditch traditional notebooks for the Surface tablets since 2012. And with the Surface Pro 4 that might finally be a realistic goal. ,microsoft
"The German government's top economic advisers lowered their growth outlook for Germany next year, the latest sign of the challenges",economy
"When President Barack Obama gathered his partners in a new trade deal to celebrate finalizing the massive accord, the group posed for a fast photo, shook some hands and got back to work. ",obama
"Office Insider currently only applies to Office 2016 for Windows, though Microsoft said that a Mac version “is coming soon.” ",microsoft
"Nonetheless, the bust will hit growth harder than people now expect, weakening the world economy even as the Federal Reserve begins to",economy
Climate change does not exist. It is the greatest challenge of our time. It is about transferring US wealth to developing countries. It is about,obama
NEWS ANALYSIS: Those business-specific features that Microsoft promised back in May have finally arrived in the Windows 10 upgrade that,microsoft
"At its E3 event back in June, Microsoft had announced the feature that will enable Xbox One users to play legacy games from the 360 console",microsoft
"BEIJING, March 1, 2016 /PRNewswire/ -- 18 Startup teams from the 7th batch of Microsoft Beijing Accelerator presented their innovations on the Demo Day stage, which show out the scalability and verity of the ecosystem of innovation and entrepreneurship that Microsoft has been investing. Microsoft executives, accelerator alumni, hundreds of investors, journalists from more than 100 medias, and ",microsoft
"Kuala Lumpur - US President Barack Obama said the world must offer haven to refugees, as he visited a Malaysian centre for displaced children Saturday amid a bitter and racially tinged US debate over the Syria exodus. During his stop at the Dignity for Children Foundation in Kuala Lumpur, Obama knelt down to chat to children aged between seven and nine years about their art work and hopes for ",obama
"INDIANAPOLIS """""" Snider leads New Palestine 42-21 at halftime at the Class 5A state championship game at Lucas Oil Stadium. New Palestine",palestine
"SUMMARY: With poor productivity a perennial problem in the UK, Microsoft's CEO used his company's conference in London's ExCel set out",microsoft
"Since early October, the number of confrontations and protests between Palestinian youth and the Israeli army has been on the rise. So far a",palestine
"SUBANG: United States president Barack Obama arrived here today on a three-day working visit to attend the 27th Asean Summit and related summits. Obama landed via Air Force One at the Subang Royal Malaysian Air Force Base at 3.20pm. It is Obama's second visit to Malaysia in as many years, and his third and final stop this month after attending the G20 Summit in Turkey and the Asia-Pacific ",obama
Following the removal of an advertisement created by the Palestine Advocacy Project from the Davis Square […] The post MBTA bans political advertisements following controversy appeared first on The Daily Free Press . ,palestine
A Jerusalem court convicted two Israeli minors Monday of the 2014 kidnapping and burning alive of a Palestinian teenager in the run-up to last,palestine
"In the southern West Bank district of Hebron, Israeli forces detained a Palestinian as they raided his family's house in Taffuh town, west of the",palestine
Belgian Foreign Minister Didier Reynders canceled his upcoming visit to Israel and Palestine following Tel Aviv's decision to suspend all,palestine
"""""""In September, the Russian economy continued to contract after the GDP printed at a very poor -4.6% year-on-year. The main drivers were the",economy
"US President Barack Obama on Wednesday demanded China end artificial island building in the hotly contested South China Sea, upping the pressure on Beijing at a regional leaders' summit. The annual Asia-Pacific Economic Co-operation (APEC) gathering is meant to forge unity on trade among 21 Pacific rim economies encompassing three billion people. China has repeatedly insisted its disputes with ",obama
"OBAMA: [] The civil-rights movement happened because there was civil disobedience, because people were willing to get to go to jail,",obama
She's going to hug Barack Obama all the way to the Democratic nomination and beyond. Here are six moments in which she telegraphed her,obama
"(ShareCast News) - The German economy registered a slight slowdown in the third quarter, figures released on Friday showed. ",economy
"KIRO Radio's Dave Ross believes Donald Trump has mixed up Jersey City with Palestine, after comments made about Muslims cheering the",palestine
"President Obama hopes to make gun control the top issue of his final year in office, saying Americans aren't more violent than other people but they &quot;have more deadly weapons to act out their rage.&quot; In an interview published Tuesday in GQ magazine, Mr. Obama said easy access to guns ",obama
Growth may be slowing but it is the U.K. economy’s continued reliance on the services sector that is the real concern. ,economy
"Under orders from President Obama, military surplus vehicles were seized from Calhoun County, Alabama Sheriff Larry Amerson Wednesday.",obama
U.S. President Barack Obama said Russia must make a strategic decision about Syria and the next several weeks will show whether Russian President Vladimir Putin will give up backing the Syrian regime of Bashar al-Assad to join in a broad campaign against Islamic State. ,obama
"The British economy grew at a weaker-than-expected pace during the third quarter, but the slowdown is unlikely to shift Bank of England officials’ view that interest rates in the U.K. will need to rise sooner than markets expect. ",economy
" thunderstorms, over different areas, particularly during the evening hours, according to the Palestinian Meteorological Department. Winds are",palestine
"As the Obama administration is preparing a report that outlines options for closing the detention facility at Guantanamo Bay, Cuba, another political and legal battle looms about the infamous facility. ",obama
"The S&amp;P 500, already riding a four-session losing streak, fell at the open Tuesday as investors pause after a big stock rally due to angst related",economy
Obama expresses confidence US-Philippine defense pact will be implemented despite hold-up ,obama
ASSOCIATED PRESS/CHARLES DHARAPAK. President Barack Obama has agreed to meet with Gov. Rick Perry to talk about the border crisis,obama
"President Obama embraced a classroom of migrant children in Malaysia Saturday in a bid to send a powerful message to the world """""" they are",obama
Zagreb (AFP) - Croatians voted in a general election Sunday with conservatives aspiring to return to power as the EU nation faces a wave of,economy
"According to the news organization AJ+ , when it boils down to the Palestinian-Israeli Conflict, the story is repetitive. The Israeli forces crack",palestine
"Welcome to Palestine Today, a service of the International Middle East Media Center, www.imemc.org, for Tuesday, November 24, 2015.",palestine
"Next, Microsoft CEO Satya Nadella thinks it will be the """"""agent,"""""" the sort of virtual assistant like his company's Cortana that controls the apps on",microsoft
"In a role reversal from the 2003 US war against Iraq, which France opposed, Hollande told French lawmakers he is committed to """"""destroying""""""",obama
The International Monetary Fund (IMF) now warns that the global economy is entering a critical period in its recovery from the Financial Crisis.,economy
The economy may be recovering but the president of the National Urban League says it's leaving too many neighborhoods behind. ,economy
"As part of the settlement, Microsoft entered into a Settlement Agreement and non-exclusive license agreement for the '227 Patent. Under the",microsoft
"We are often told that the global economy is strong"""""" that fears of a contraction are overblown"""""" that China is still an engine for economic",economy
"Following rumors that Microsoft was set to acquire Israel-based security company Secure Islands for $150 million, Microsoft has now confirmed",microsoft
Students can obtain their full BSN degree at the Palestine Campus. at www.uttyler.edu/palestine and on facebook.com/UT Tyler Palestine,palestine
"France's economy grew 0.3 percent in the third quarter from the previous three-month figure, a modest increase that is likely to ease fears of",economy
"When four outsiders saw what the big banks, media and government refused to, the global collapse of the economy, they had an idea: The Big",economy
"Microsoft Corp. (NASDAQ: MSFT) was reiterated as Buy at CLSA, and the firm raised its price target to $60 (versus a $53.51 close). Microsoft",microsoft
"In collaboration with the Oman IT Society and Ministry of Manpower, Microsoft Oman hosted Build Your Business (BYB) train the trainer program, a training",microsoft
"(MENAFN - Kuwait News Agency (KUNA)) Deputy Foreign Minister Khaled Al-Jarallah reaffirmed Kuwait's firm support to the fair cause of Palestine, and the legitimate struggle of Pal ",palestine
President Obama's trade deal with 11 other Pacific Rim countries is in deep trouble with Congress. Speaker Paul Ryan (R-Wis.) and Senate,obama
"President Obama has never been a people person, as even his supporters agree. Perhaps that's part of the reason why he has not bothered to",obama
"Ronald Perelman, chairman and chief executive officer at MacAndrews &amp; Forbes and chairman at Scientific Games, discusses what concerns",economy
"In a swipe at Republican presidential candidates, President Obama said Sunday that U.S. actions to discriminate against Muslims would give the Islamic State a victory over America by dividing the country. &quot;We will not give in to fear, or start turning on each other, or treating some people differently because ",obama
Microsoft is giving the Xbox One a new look as the company tries to focus its video-game console on its main function: gaming. ,microsoft
"Obama said that, during a brief exchange with Putin at a G20 summit in Turkey last week he had stressed the need to """"""go after the people who",obama
It's always nice to discover new interesting websites and share them with your friends on social networks or by email. This short guide demonstrates a simple,microsoft
Microsoft and Red Hat have teamed up with a plan to offer flexible choices for enterprises operating hybrid cloud IT infrastructures. ,microsoft
The Ramallah-based real-estate analytics startup will compete against other startups from around the world in the Seedstars international finals,palestine
"Exposed: Obama's Love for Jihadis and Hate for Christians Aside from the obvious """""" or, to use Obama's own word, &quot;shameful&quot; """""" pro-Muslim,",obama
"WASHINGTON, D.C. -- Americans' approval of President Barack Obama's handling of the economy and healthcare policy -- both at 44% -- is at",obama
"The U.S. economy slowed sharply in the summer, reflecting a cutback in businesses' stockpiling of goods, which offset strength in consumer spending. The Commerce Department said Thursday that the economy, as measured by the gross domestic product, grew at a tepid annual rate of 1.5 percent in the ",economy
" Weather on Sunday is partly cloudy to clear and with no significant change in temperatures, said the Palestinian Meteorological Department.",palestine
"Donald Trump, John Kasich (L-R), Jeb Bush, Sen. Marco Rubio (R-FL), Ben Carson, Ted Cruz (R-TX), Carly Fiorina, and Sen. Rand Paul",economy
"The Obama administration continues to insist that """"""climate change"""""" is the greatest national security threat the U.S. faces. At the same time, the",obama
"The rule of thumb states that every 100 pounds taken out of a car improves its fuel economy by roughly one percent. However, inflator kits only",economy
"Analysis: Israel's zoning of urban areas under its military occupation is heavily weighted to benefit Israeli settlers at the expense of Palestinian villagers, notes Ron Taylor. ",palestine
"Solu, based in Finland, is aiming to take on giants of the industry like Apple and Microsoft, and says the small device has a revolutionary",microsoft
KUALA LUMPUR : Malaysia were shut out of the 2018 World Cup and 2019 Asian Cup finals after losing to Palestine in a Group A qualifying round match. ,palestine
"AMMAN """""" Farmer Abdelrahman Qasem has faced Israeli aggression on his land in Palestine for over 30 years, with settlers continually putting",palestine
"Basic skin grafts were completed on the Palestinian refugee following an accident at home, when she suffered third-degree burns from hot oil at",palestine
Peru kept borrowing costs unchanged for a second month as policy makers maintain monetary stimulus as the economy recovers and inflation slows. ,economy
FIFA gives green signal for match against Saudi Arabia to take place on November 5. ,palestine
"STAMFORD, Conn.--(BUSINESS WIRE)--MTM Technologies, Inc. today announced it has become a Microsoft Authorized Education Partner",microsoft
"November 4, 2015 Sanity Check on the Malaysian Economy by Wong Chun Wai http://www.thestar.com.my LET’S face it – there is a trust deficit in this country. Many Malaysians simply have little confidence in what the leaders tell us.It doesn’t help when certain media are seen as trying too hard to pander to the political leaders, … Continue reading ? ",economy
"International Day of Solidarity with the Palestinian People is observed annually on November 29 in the various UN headquarters located in New York City in the United States, Geneva in Switzerland, and Vienna in Austria. Various activities are undertaken annually by governments and civil society in member states in observance of the day. It was on this day in 1947 that the UN General Assembly ",palestine
"Following Microsoft's announcement yesterday regarding plans to build data centres in the UK, HM Government CTO Liam Maxwell, said: &quot;We",microsoft
Israeli troops fire tear gas towards Palestinians gathering near the scene of what the Israeli army said was a suspected Palestinian stabbing,palestine
"Following a spate of rumours, Microsoft has finally rolled out its first major update to Windows 10 which it is referring to as &quot;November update&quot;, codenamed Threshold 2. Bearing version 1511 (build 10586), the latest release bundles a bunch of improvements and security features. If you are already running Windows 10, then the November update will be available via Windows Update if you have ",microsoft
"Several Israeli passengers on an Iberia flight to Tel Aviv were unpleasantly surprised by their Spanish pilot's announcement as they landed in Tel Aviv. The airline insisted what they heard was not &quot;Welcome to Palestine,&quot; an alleged gaffe that was widely reported in Israeli media, but merely a misheard Spanish word. &quot;My family and I were terribly offended,&quot; one passenger wrote to the company ",palestine
"In a collaboration that would have been unthinkable just a few years ago, Microsoft """""" the purveyor of the mainstream and proprietary Windows",microsoft
Indian economy is still not out of the woods as industrial production slackened to a four-month low of 3.6% while retail inflation inched up to 5%. ,economy
"Majority of India Inc. feels optimistic about the state of economy improving in the next two quarters at the industry and firm level, though the last",economy
"Bank of Japan monetary policy board member Yutaka Harada, speaking at a meeting with business leaders """""" Japan's economy continues to",economy
"Occupied Minds is a series of stories about M""""decins Sans Fronti""""res (MSF) patients affected by the Israeli-Palestinian conflict, people",palestine
"The U.S. economy grew modestly with little inflation pressure from mid-August to early October as a strong dollar weighed on manufacturing and tourism, a Federal Reserve report showed. ",economy
Ramallah is a Palestinian city located ten miles north of Jerusalem at an elevation of 875 meters above sea level. Ramallah is composed of,palestine
Microsoft Corp. rolled into town Monday with its Cloud Roadshow aimed at providing an exclusive training session for IT staff. The educational,microsoft
"PALESTINE, Texas (AP) — A man was formally charged with six counts of capital murder Thursday in the killing of a family at an East Texas campsite. ",palestine
"Since the horrific Paris terror attacks, President Obama and the Democrats want you to think that defending ourselves from Islamic terrorism will",obama
"An IMF economist sees major challenges to the global economy, including the migrant crisis and Britain's plan to move out of the Eurozine.",economy
OneDrive users on Tuesday took to an online petition website and to Microsoft's own UserVoice feature request service to demand that the,microsoft
US President Barack Obama will meet Datuk Seri Najib Razak today and is expected to strike a delicate balance between criticising alleged democratic abuses while maintaining a relationship Washington considers strategically important. Obama has courted Najib as a key partner as he seeks to shore up regional alliances amid worries over China's ,obama
"Just when you thought Obama's rhetoric couldn't get more petty and disgusting, he demonstrates the Nice job Obama. https://t.co/xPcry19sS8.",obama
"Before I reveal the perfect place to send the Syrian refugees if they must come to President Barack Obama's America (hint"""""" a sort of modern",obama
President Obama used his &quot;autopen&quot; Friday to sign legislation extending the government's authority to keep highway and transit funds flowing to states temporarily. The president was in Malaysia for a summit when he &quot;signed&quot; the measure into law — actually giving his authorization for the autopen to duplicate his signature. ,obama
"It should say a lot about Alex Neligh that in his written submission for New Palestine's top football team award, he didn't even mention football.",palestine
Palestine lawyer tackles photo of tear gas kick. The 26-year-old criminal defense attorney says the iconic image captures the aspirations of his,palestine
" Microsoft is considering advancing the blocking of the SHA-1 hashing algorithm on Windows to as early as June next year, taking a cue from a similar decision by Mozilla. The Redmond-based software maker had earlier said that Windows would block SHA-1 signed TLS (Transport Layer Security) certificates from Jan. 1, 2017, but is now mulling moving up the date in view of recent advances in attacks ",microsoft
"JERUSALEM (JTA) """""" The Palestine Red Crescent Society acted with impartiality and professionalism in the case of the terror attack on a",palestine
"President Barack Obama pressed for human rights and government accountability Friday during a town hall event in Malaysia, making no mention of specific issues in this country while forcefully advocating for what he called basic shared values. ",obama
"Driven by surging manufacturing across North America, the London region is enjoying a """"""smoking hot"""""" economy, a national economist says.",economy
"MIDLOTHIAN """""" A Midlothian family is grieving and holding onto the memories of a loving family after six relatives were murdered in Palestine",palestine
"In emerging economies, growth will decline for the fifth year in a row in 2015, before strengthening next year, the IMF said in its report 'G-20:",economy
"Despite the Paris terror attacks, President Barack Obama continues to defy critics by sticking to his strategy in Syria and against Islamic State. ",obama
There's not a lot of sense in debating the issue among Democrats since they are in substantial agreement with President Obama. While both,obama
Microsoft shares rallied today following a positive report from analysts at Piper Jaffray. They raised their price target from $53 to $64 per share,microsoft
"US President Barack Obama vowed Sunday to stand by France in hunting down the Paris attackers and to &quot;redouble&quot; efforts to wipe out the Islamic State jihadist network. After a meeting with Turkish President Recep Tayyip Erdogan, Obama said the two leaders agreed to show solidarity with France in tracking down the perpetrators of the Paris assaults and to boost a campaign to &quot;eliminate&quot; the ",obama
Netanyahu is claiming to find Palestinian fingerprints on the doors of Auschwitz. Such a claim needs to be subjected to the most rigorous,palestine
"Kuwait's economy contracted last year for the first time since 2010 as the Gulf state suffered the consequences of the global drop in oil prices, its central bank said Thursday. The country's total Gross Domestic Product (GDP) shrank 1.6 percent in 2014, mainly because oil-generated GDP contracted 1.7 percent, the central bank said in its annual economic report. Analysts have been warning of the ",economy
"In his press conference in Turkey on Monday, President Obama called """"""shameful"""""" the proposals to give special treatment to Christian refugees",obama
"BBRUSSELS, November 28, 2015 (WAFA) """""" On the occasion of the International Day of solidarity with the Palestinian People, a European Union's official Friday",palestine
"Washington, Nov 12 (IANS) Calling the Indian economy a bright spot &quot;in an environment of increased uncertainty&quot;, the International Monetary Fund (IMF) on Thursday said India's growth will benefit from recent policy reforms, a consequent pickup in investment, and lower commodity prices. &quot;Strong domestic demand in India should also be a positive factor in 2016,&quot; the IMF said in its latest report ",economy
French Economy Returns to Growth but Germany Slows ,economy
"Already a subscriber? Subscribe today for full access on your desktop, tablet, and mobile device. Already a print edition subscriber, but don't have a login? ",palestine
