text,label
"Over 46, 377 people displaced (9,463 households) in #ElGeneina, West #Darfur according to the latest estimated figures of DTM…",1
"President Muhammadu Buhari has expressed deep sadness over the gas explosion which led to the death of the Chairman, Nigeria…",1
"This footnote in McCullough's *The Great Bridge* blew my mind. As late as the 1880s, we still didn't know how to bu… https://t.co/qoecmgslkq",0
Three Kwankwasiyya members killed in auto crash News - Fact News Online https://t.co/2bkIFPLFbm,1
"HIV | #Stigmabase — South Africa is at the epicentre of the HIV pandemic, with the world's highest number of new… https://t.co/txDkF9kgie",1
March 22 I will commemorate the Great Perth hailstorm at 4PM the time when the storm hit us causing billions…,1
"Scum bag robbed my bike today. It's how I get to and from work! Bit of a long shot I know, but, if you know or have seen t…",1
Firefighter Let Out of Jail Despite 'Serious Sex Offenses' Arrested for Starting 17 Fires in Australia https://t.co/GiMhYIlwGC,1
That's adorable Bob - please keep sharing these little ditties with us appreciative chaps whi… https://t.co/8XnWUWCEEG,0
It’s so unnerving. We were up in Bairnsdale and the place was swarmed with Po… https://t.co/icTNMv7qMf,1
"Along the border of NSW and Victoria, where three fires have now joined together, communities are trying to deal with the devas…",1
The women were doing a left turn when the guy crashed into them coming from behind. He was speeding about 140 km/h… https://t.co/m3DPHJKxOc,1
"A fire outbreak has razed down 39 shops, ravaging furniture worth over N21 million at Kugbo furniture market in Abuja. Re…",1
#1495Days Since #ZariaMassacre and the unlawful detention of Sheikh Zakzaky by the wicked mass murderer President …,1
as if you people are saints you welcome them with stones and Molotov cockta… https://t.co/95687gZnV5,0
MARISKA IS SAFE!❤️🎉🎉 Thanks to &amp; Cleared Fur Takeoff Rescue Pledges to: https://t.co/8LHerAtUYV A massive than…,1
"Yeah, we have loads of cops to stand around to monitor this for half a day for the…",0
Matt Gurney: False nuclear alert shows Canadians are on their own in case of disaster https://t.co/cjhVfhIXbV,1
"Dear heart, please stop getting involved in everything. Your job is to pump blood, that's it.",0
How could you leave when I gave you my all 💔,0
A look inside a tree that has been struck by lightning. https://t.co/IGcgu00fYm,1
The #Dominicans were first to fly over head and #Venezuela to land with #Haitian students &amp; relief. Another fact: nobod…,0
Big hugs to HRH Harry thank you for your tremendous support to our Wounded Injured and Sick over the years . Also for the…,0
So since I’ve been back I’ve seen roughly 6 friendships of mine collapse ✌🏽❤️,0
"Meanwhile in #SouthernCameroons, crops r destroyed by 's military 2 bring famine on our people &amp; wi…",1
"A fire outbreak has razed down 39 shops, ravaging furniture worth over N21 million at Kugbo furniture market in Abuja. Rea…",1
Today's question. How much tea can one man put into his body before he's more PG tips* than man? Answer coming up s… https://t.co/fpmTBpgHE5,0
"In the Philippines, Taal Volcano has errupted and it’s now under alert #4, a warning that a hazardous explosive eruption is…",1
"Meet Purin. Rescued with only two weeks, she's now almost 5 months https://t.co/Bh1HlfQUFk",1
#MyReport | Maradu's Holy Faith H20 and Alfa Serene apartments were demolished on 11 January. CJ stayed b… https://t.co/s8CO1o4TUK,1
"5,000 feral camels culled in drought-hit Australia https://t.co/kt0qPlhAuK https://t.co/2IL9O7di34",1
This thunderstorm is amazing rn 🥴,1
1) Mullahs were losing support from Iran youth turning se… https://t.co/rhpRCWOSRr,0
Squally showers from #StormBrendan could bring strong convective gusts to affecting the portions of the #Ireland with loc…,1
Peacful mob attacked people in bhansia in adilabad district in Telangana. Pelted stones Looted houses Burnt vehicles ..…,0
Upgraded Israeli Iron Dome defense system swats down 100 percent of targets in tests: https://t.co/c4xWtOMc8w,1
NWS Alert&gt; Strong Thunderstorm Near Glen Allan or 11 Miles S of Avon Moving E At 50 MPH. Dime Size Hail Possible. L… https://t.co/TlWFYBFvUm,1
"Hadaba Military College Cadets Drone Bombed by LNA in Tripoli, Libya https://t.co/ycJD6DNSdt",1
"Texas Democrat congressional candidate, , was violently attacked by Red Guards Austin, a revolutionary Comm…",0
#Chicago #Blizzardof79 was bad but #Blizzardof69 was badder. https://t.co/8fz9a5R3XZ,0
Destruction by avalanches in Kashmir. Around 47 civilians killed in Neelum area of PoK. 3 Indian Armymen killed Machil sec…,1
👍 on : What to Wear in a Zombie Apocalypse (Zombie Survival Guide) https://t.co/Bbn6CEuM3N,0
How exactly does one accidentally fire a rocket? At an airplane leaving your own countries airport. This… https://t.co/LQdfG1THTN,0
Upgraded Israeli Iron Dome defense system swats down 100 percent of targets in tests: https://t.co/MEoTLWeMWu,1
It's understood human limbs were discovered in a bag https://t.co/pPTP8iskVo,1
A STRONG THUNDERSTORM WILL AFFECT EAST CENTRAL PITTSYLVANIA AND NORTHWESTERN HALIFAX COUNTIES till 4:15 AM EST https://t.co/X1QncDDull,1
The door then slams shut and I can’t get out and I’m banging on the door (remember my brother and I are home alone)… https://t.co/NaFDJSNR7Z,0
"After the attack, the soldiers were surprised that the destruction was not greater. I would estimate that the nearest r…",1
"#UPDATE 10 people are missing and 15 are injured in Xining, #China after a bus fell into a sinkhole. A second collapse happ…",1
"newsflash bryan, fall off a cliff",0
I don't know why they Hon Judges get carried away? they should have stuck to the law. No one is den… https://t.co/gwDfJdcsaN,0
"I like them all. Did you know that tea bags are not made out of paper, but the same nylon that fl… https://t.co/VnUzdfdQSO",0
"Men covering faces due to stench from decaying corpses lying in street after bloody rioting between Hindus &amp; Muslims, Calcutt…",1
#AustraliaBushfires: The race to save #KangarooIslandFires animal casualties!! #AustralianBushfiresDisaster…,1
"It checks for carbon monoxide also, but it talks to you with what the emergency is. Keeps saying “fi… https://t.co/IYPTfErSwf",0
"Hijacker funeral showed criminals had an upper hand over law enforcement, many ppl tortured &amp; police were not proac… https://t.co/ubVlpfnW50",1
having someone you can tell every detail of your day to…,0
"The late General Soleimani dared , saying he was waiting for him. The consequences of heightened rhetoric ar…",0
"If you were here and rescued the kids and pulled them out of the rubble, what would you say to them? And if someone ask…",1
Congratulations on blazing a new trail! 👍 👍 👍 👍,0
"They accepted responsibility, expressed regret and paid compensation ... all in a very short ti… https://t.co/WW071qrlWq",0
"it's weird how ppl w vaginas literally spent days bleeding and having a severe cramps, nausea, headaches and muscle ache…",0
You’re a blabbering no nothing idiot. You said he did 20 years on active service!!!! Do you think he joined up at 5 years…,0
Why have you stopped short with only ABVP and have not questioned the ABVP cadre who initiated the att… https://t.co/aVk3SHS4Uh,0
This freight train was due into Hitchin at 05:50 this morning and it was then that the dera… https://t.co/pCOEWY0hm8,1
At least 56 people dead in #Pakistani administered #Kashmir #NeelumValley after avalanches hit scores of houses. Authorit…,1
This is what smoke blown in from bad bush fires look like,0
"A1058 Coast Road, westbound delays and both lanes blocked at St Peters Road #Wallsend due to a two vehicle collision Po…",1
INT - MONARCH MOTEL - DAY GRAYSON punches his own face and throws a soda can at the light fixture ( the VOICE?)… https://t.co/X5s2C5X9BT,0
Does the push for mass vaccination point toward a staged bioterror event? https://t.co/SN1Z3LjNqq,0
Rescuers cry when they hear the Koalas calling for help. Please my God have mercy on them. Pray for Australia 🙏 #PrayForA…,1
"Dust storm, Australia, 11th January 2020 JAXA / JMA / https://t.co/gJ6doZNfgY",1
"I mean, Chavez is at fault for a lot. Many of those reforms were based on a government funded entirely b… https://t.co/3hLnamxbt4",0
"Several houses have been set ablaze in Ngemsibaa village, Oku sub division in the North West Region of Cameroon by… https://t.co/99uHGAzxy2",1
NATO...Bombed...Libya...Statehood...Russia...Foreign...Minister...Lavrov...confirm...Libyan...National...Army...LNA… https://t.co/Ow64MGzocH,0
For those outside of Aust who wonder how well ever come back from these fires or how some can sound optimistic. Here is Woodg…,0
"8:30am, EPA: ""all the Melbournians should try to stay indoors"" due to the hazardous AQI 9:30am, AO statement postponin…",1
Intravenous oxytocin reduces severe bleeding after vaginal delivery #NIHR signal .… https://t.co/c1lUmrOemD,0
Does your housing stock include tall buildings? Find out what the external wall fire review means for you in this article fr…,0
funny how when everything blew up you were one of the few accounts supporting him and trying to calm everyone the f down,0
The seat ended up having a structural failure on its test ride but at least the motorcycle jacket is coming…,1
"A form of human trafficking, making money on the lives of our military. doesn't care if our kids… https://t.co/ogcU908QKi",0
MLINDO THE VOCALIST IN ANOTHER CAR ACCIDENT https://t.co/BXR9rEgAk6,1
"A M4.7 earthquake has been reported by the GEOFON for M 4.7, Philippine Islands Region. Link: https://t.co/rRGeAgetcb",1
"Hey, got some swamp land for sale. You are either naive or just plain stupid! Which is it? Iran downing t… https://t.co/fu3cjJf1q8",0
The human cull (from 38mins30secs https://t.co/p0XQTqvDeF) is unfolding https://t.co/Egn7Sdr116,0
#China A bus fell into a suddenly developed sinkhole when passengers were boarding the bus at the bus stop. Explosions an…,1
"The Taal Volcano — near Manila, the capital of the Philippines — has erupted, forcing residents to evacuate as experts warn that a…",1
Perhaps we should put out a companion piece of the biggest Arson deniers.,0
if you cant ride your bf into battle then what’s the point https://t.co/R6o0x5qzaX,0
Weverse Official A Special Gift for ARMY from BTS V https://t.co/gA43LVRqdl,0
"Hey Sachin, we're sorry to hear about the trouble here. We would like to have this addressed for y… https://t.co/cSlrJcWqd8",1
GUARDIANS OF SCOTLAND 2020 BATTLE OF FALKIRK 1298 MURAL FUNDERS 11 STACEY YIMET 12 TOM URCHARDAN 13 GORDON BURGESS 1…,0
"There has been an explosion at a chemical factory in Zhuhai, South China's Guangdong. As of 3:00 pm Tuesday, the fire has not…",1
INDONESIA ARMY WHERE ARE YOU?! WE ARE HUGE PLEASE VOTE #BoyWithLuv #BestMusicVideo #iHeartAwards @…,0
Apparently a freight train has derailed at Hitchin. Amateurs.,1
President trump is a great President. He annihilated the terrorists at the risk of inti… https://t.co/bFqO0VrR0Z,1
Garda investigation launched after body parts discovered in bag in north Dublin https://t.co/zxmvBZGCHB,1
Lightning sighted at #TaalVolcano DETAILS: https://t.co/zseuAHyto9 https://t.co/9IBqfCGwh5,1
"RT PalestineChron ""#Israel to Demolish Homes of #Palestinian #Prisoners in #WestBank #WarCrimes… https://t.co/56JqiM7egI",1
"Hunger in Haiti: Ten years after catastrophe struck, a new crisis looms https://t.co/6PcrZpZCw0",1
Freedom of movement bleeding central and souther Europe dry https://t.co/iDOoN1YLaz,0
Word is an #AusOpen2020 qualifier has just collapsed in a coughing fit #melbournesmoke Last year Morrison rushed to ten…,0
I’m scared some man is screaming like a lunatic outside now I just heard a loud bang in my building. 😬,1
LSU would have annihilated the ohio state university. They couldn't even dominate Wisconsin… https://t.co/YnYvUiZO0T,0
It isn’t. Racism is a sad fact of life. Your difference will be exploited by ignora… https://t.co/vvnyxUuqdj,0
"An attack on GSSSS #Monguno Camp has rendered an estimated 2,728 internally displaced persons homeless, after the destructio…",1
We need to classify Anti Vax as Bioterrorism,0
Australia fires: Aboriginal planners say the bush 'needs to burn' https://t.co/MFxS8C7YXa,0
"#TheWorldDetective☢ In #France, the riot police not only attack the workers on strike, they also attack those reporting…",1
Thot status: annihilated,0
"A friendly reminder to take your daily vitamin supplements and if you do not take any, get some today. Also get a blood test…",0
"Suddenly the first layer comes. 9 rockets, a ton each. It cannot be described. I've never experienced anything like it,…",0
"What is the definition of ""major interview?"" Let's start with when will #BrexitJohnson #ReleaseTheRussiaReport ??",0
You killed it! looks so good!,0
Travis Manawa [about Brandon's group]: I think they're dangerous. Chris Manawa: Maybe that’s what it takes. #FearThe…,0
"#FalseFlag 9/11 vs Cal Fires So is this an attack on America? Say, like 9/11. The same questions must be asked… https://t.co/5y6Cd8IoND",0
Lightning from the Taal Volcano in Phillipines. This volcano hasn't erupted since 1977. The volcano is 60 kilometres from Ma…,1
"Structural failure at the Goody’s in Bremen, Georgia caused by yesterday’s squall line. Collapse resulted due to a com…",1
"For us, tea is about more than having a healthy body &amp; mind. It’s about treading lightly on the planet too 🌎 ⁣ ⁣ Have yo…",0
#CCP is a threat to the national security and needs to be dealt with. #BoycottChina https://t.co/TZOW4ZzZmp,1
#BREAKING: Trudeau says the 57 Canadians killed when Iran shot down Ukrainian International Airlines Flight 752 would be al…,1
"if the shooting down of the plane was an accident (human error), why were the Iranians shooting mi… https://t.co/JesxuYkYVD",0
it makes my blood boil seeing that they are asking jongdae to leave. its so unfair. the worse part is jongdae is pr… https://t.co/Zav91kCI29,0
"India Attacked by Islamic Terrorists (AGAIN) - Leftist Media Silent! Hundreds of Jihadists attacked Hindus, looted &amp; burned 1…",1
Do y’all wanna know what Democrats have done for us? They’ve h…,0
"Only Leftists would demand exteme birth control, claim that humanity is a blight on the planet, pray for genocide ...a…",0
I actually posted this by accident to twitter but have decided this can stay,0
Body bags are in this year.,0
#QuesSaveLives Hubby just got a fire alarm call and had to suit &amp; boot-up. He works in the Chemical field but volunteers on t…,0
"These comments, nobody cares about the dead driver, they only care for those who have titles, Anyway get well soon for tho…",1
The only one who can sense in a moment if his Naira is in danger though it was nothing that could cause an extreme… https://t.co/lCfLD8Of8l,0
I have A LOT of issues with Paltrow but it is important to note that Paltrow admits she suffers from memory loss. She…,1
"#UPDATE: No casualties reported in the explosion at a chemical factory in Zhuhai, South China's Guangdong, and the… https://t.co/Fn9gw1EYuc",1
BB9B04C5 :Battle ID I need backup! Lvl 100 Celeste Omega https://t.co/s0FmtxAUFT,0
Gauteng Helicopter Emergency Medical Services: Netcare 3 a specialised helicopter ambulance has been activated for… https://t.co/POEG2BBexr,1
"Sinkhole swallows bus and passengers, killing at least 6 https://t.co/nZf9xQUFVI -Yale Fishman https://t.co/By8BcYDd8s",1
"Storm surge from Storm Brendan flooding the harbour on Rathlin Island, off the County Antrim coast. Footage from Dougl…",1
"M 4.7, Philippine Islands Region #earthquake #Sismo https://t.co/znRbUCPT5N",1
"Lmao tf going outside my house, I hear helicopters and cop car sirens, sounds like more than 1. Who’s on the run 🤣",1
“Morrison knew a catastrophic fire season was on its way. The Home Affairs Department had risk reduction and mitigation s…,0
The erratic jet stream is causing chaos on both sides of the Atlantic and the Pacific Northwest: UK and Ireland exp… https://t.co/ioYw6h6Bgm,1
Human body parts have been found in a bag on a road in Dublin https://t.co/zrJryNq25O https://t.co/Qn5LpKN2od,1
I am saddened by the unfortunate news of the mudslide that has claimed lives and destroyed properties in Sierra Leone.(1/…,1
🍑 I almost died recording 'find you' 🌴 I grabbed my neck and almost collapsed while recording 'Find you' ___________________…,0
$adap successful shorting is hard way beyond my own pay grade. Common retail shorts mostly go by char… https://t.co/kjohfOwbZC,0
this should work or else m bombing cj enm fr 😴,0
"i grew up with the 70s ryouma and i love him so much. i also love armageddon ryouma, but new getter ryouma… https://t.co/15m5mg8TCP",0
"#Islamabad alert! A negative blood required in Islamabad today, please contact me if someone here with A negative blo…",1
A run has been set up to raise money for the Australian Red Cross to help support those affected by the bush fires. Sun 19…,0
"Titans, raise your tridents and drink to Victory We annihilated our enemies yesterday and sent them to hades where they…",1
"I just survived the London rush hour tube ride (which is basically like surviving the zombie apocalypse), but what… https://t.co/OC1WtHjXiw",1
"I am so disgusted that I have no words. There is a very good reason we have the separation of church and state, and this pro…",0
"You are Amee Storm, a pink Simic Barbarian who's from the royal court and wields a blood stained tooth",0
Blanket secrecy' surrounds Australian weapons sales to countries accused of war crimes https://t.co/ko6nqZs61d,1
I’ve yet to see condemnation from of these banners and video of the organis… https://t.co/KHowQU4RUN,0
This is the same Trump who promised to commit war crimes by bombing their cu… https://t.co/k2CC0DS5Ow,0
"#sapsKZN Yesterday, DBN #SAPS #SAR along with various role players responded to an accident on the M13 East bound afte…",1
Chanel is the bomb,0
"#Sêmalka: Yesterday evening, a new batch of 120 displaced persons, coming from Burdah Rush camp in the region of Ba… https://t.co/XXCzRUik2x",1
Your Immigration Policies Has Caused The Death Of A Migrant Father And Baby Daughter That Drowned… https://t.co/YPbOpOFoOU,1
"Bushfire lessons available to act on ahead of royal commission, experts say ensuring towns have multiple access roa… https://t.co/IWETVdgIkW",0
‘The price of vegetables is expected to jump by up to 50% as catastrophic bushfires destroy crops&amp; shut down highways…,0
"Govt were warned of a looming #BushfireCrisis 1 year ago, yet Libs/Nats buried the “risk management” report Scott Morri…",0
Meg da stallion body crazy plus Ari body . Bagg a 🐐 for bagging both of em,0
CC3EB8FA :Battle ID I need backup! Lvl 100 Yggdrasil Omega https://t.co/ClvQw5LtYx,0
Message that needs to make sense: If we don't stop burning pretty much all the fossil carbon then civilisation ends. Simple.,0
"Pointing to the Mianus Bridge collapse to support tolls is not only despicable but nonsensical. We had tolls, yet the brid…",0
Lawyer arrested for doing his duty of providing legal aid in UP. Clearly the UP government has no respect for Law/Constitut…,1
"After collapse of #PMCBank, RBI has now issued a notice allowing withdrawal of only Rs 35,000 at Sri Gururaghavendra Sahak…",0
21-year-old British woman Madalyn Davis dies in Sydney cliff fall https://t.co/rMYKBDKxcf,1
Murdoch criticises the science of the Australian Bush Fires causes then donates to the relief fund. https://t.co/5r4L1EYyOn,0
Storm Brendan hitting Glasgow hard https://t.co/4vieIN0XJ3,1
Someone must be thinking about resuming the draft. Why else would this man be a guest on C-SPAN Washington Journal?… https://t.co/dycHb2HvPW,0
"#UttarPradesh government sends first list of 50,00 #Refugees to Home Ministry for citizenship under #CAA2019 https://t.c…",1
Blizzard fixing OW by buffing random heroes: https://t.co/MDh9vfPFbX,0
"Emergency services? I need an ambulance to ACME Chemical Labs. Yeah, Chad forgot to operate ventilatio… https://t.co/HtN5VPF2tf",0
RTStateDept: .SecPompeo: Our sanctions will continue until the regime stops its terrorist activity and commits to n… https://t.co/DJoorSRfHF,1
"#NeelumNeedPakArmy Neelum valley is under severe dangerous circumstances due to heavy snow, landslides and climate catastrop…",1
"""Lord Jesus, your love brings freedom and pardon. Fill me with your Holy Spirit and set my heart ablaze with your l… https://t.co/VlTznnPNi8",0
"last sem, the first week of class was cancelled because of a typhoon and this sem it's a volcanic eruption",1
“It also made me think of what life is basically like now: a calm foreground with an inferno on the horizon.... People w…,0
"“Authors of recent Australian ecofiction ... are shifting that traditional bushfire narrative, drawing connections betwe…",0
Obama killed a guy who was responsible for the worst terrorist attack on American soil.… https://t.co/W2IRRUjB9I,1
Suarez’s injury is a blessing in disguise for Setien. He’s not forced to start Suarez every game subsequently giving Fati…,1
FINDING PH ARMYs 🇵🇭 FINDING PH ARMYs 🇵🇭 FINDING PH ARMYs 🇵🇭 FINDING PH ARMYs 🇵🇭 FINDING PH ARMYs 🇵🇭 FINDING PH ARMY…,0
This is deeply worrying news affecting a major business in the city centre of Perth. https://t.co/hEqupQPZoO,0
Jan 2020 News is GUILTY PLEA. USUALLY BRINGS CO-OPERATION. (or a body Bag) – more leakers who to be arrested –&amp; m… https://t.co/it7Q5yZC06,0
"Stay informed, stay engaged with whats going on in #PuertoRico after the #earthquake The USGS’ 30-Day aftershock s… https://t.co/bYIBfpLHYg",0
Australia fires: Aboriginal planners say the bush 'needs to burn' https://t.co/omtA1WI6HU,0
"Also, what do you think of this proposal to treat widespread abortion as a TRUE emergency that cd be a… https://t.co/Ia6s66Y8pd",0
"If an HGV, wrongly using this bridge causes it to collapse any diversion will be for a great deal longer… https://t.co/HYYqjceqSU",0
It’s trash and at this point I just think blizzard are trying to do what’s worse for this game. Yo PvP… https://t.co/RrQCzReHeB,0
A sinkhole in china kill six passengers on a public bus...... BBC who is writing your headlines,1
The approved textbook for 8th Grade CHILDREN in California. 13 14 yrs old. “Anal sex. Body fluid or blood play” These cla…,0
"Dying for salvation with dedication No Capitulation, annihilation Papal commendation, reincarnation Heaven is your… https://t.co/h65K0KK0Vm",0
"Taal volcano eruption, Philippines https://t.co/MY83HYMs5M",1
"ooh, guys, do you know where in gauteng people go to study nursing and the ambulance nurses who keep you alive in t… https://t.co/M6YK1fibLu",0
I think his pairing with Nantz is key to his success so far. They work well off each… https://t.co/p9itEmT2CG,0
EPA's New Emergency Plan for Radiation Levels allowed in Drinking Water has People Very Concerned https://t.co/g5sCjK…,1
"I don't live there anymore. It was becoming impossible for someone on a limited income, and now the health system c… https://t.co/iUOhpnPuQ9",0
US Troops Clear Rubble from Iraq Base Days After IRGC Attack [PHOTOS] https://t.co/v5SL2MdasA https://t.co/GJj5OavvmL,1
Oh no! 🥺 Praying that there’s no casualties. https://t.co/DvUUxArmMq,1
VENICE RUNS DRY: Gondolas stranded in mud just two months after severe flooding #venice #gondolas #flooding #beached #…,1
I dn't hv problm wth smone opposng. I hv problm wth peopl burning th country in t… https://t.co/7eSb9cYgfI,0
One Man ARMY THALA AJITH 🔥 #19YearsOfDHEENA,0
Genuinely Could NOT Agree With You More! I Have Been Abused by Harlow Council For 9+ Yrs C… https://t.co/0Iv4nGQ2aq,0
Widow of CIA agent killed in 2009 Afghanistan suicide bomb attack breaks her silence 10 years on https://t.co/rb7BELqU0q,1
BBC News - China sinkhole: Six killed as ground swallows bus https://t.co/RftEkKYssi,1
Ilhan Omar laughs and jokes around as her colleague discusses U.S. casualties in Iraq https://t.co/LfpLyXLPQG https://t.co…,0
"A side by side comparison of the fire devastation on Kangaroo Island, Australia. 😢😢 https://t.co/rdYBeW8twU",1
#Preorder #newrelease today! 12 witnesses connected to or investigating #THENUTCRACKERCONSPIRACY have died either in a…,1
Australian guy has been helping koalas after the bush fires https://t.co/ceAr6A6HGO,1
"Watch: An enormous sinkhole swallowed a bus and pedestrians in northwest China, sparking an explosion, killing six peopl…",1
Government need to do something about this killing and bombing around the world.... https://t.co/vDiKQG6l3R,0
Police grow concerned for missing Malvern schoolgirl https://t.co/yHBDzmGzSu,1
nevermind my nose started bleeding,1
"I'm no expert, Anna. But seems to me we might've had a better chance w/ water bombing aircraft than a… https://t.co/lM1hCBaTWR",0
A January heat wave engulfed the eastern half of the country.... The magnitude of the warmth was yet another remind… https://t.co/BVZASp3GAY,1
"Want to hug you right now 😭 i’m sorry for failed to protect you, thankyou so much for always survive and fight until the e…",1
Taal volcano news – live: Hundreds of thousands urged to flee possible eruption as 'intense seismic activity' rocks… https://t.co/MizFVhXPLg,1
Ha ha they all shitting there selfs thinking the bridge is going to collapse right underneath ther… https://t.co/o1FilWMm2B,0
Ke sure ne a dira makgakga. Why is he even photo-bombing us?!?,0
Now 1 year since the last fatal collision on #A12 #London. During this time we started a highly visible Road Policing Op.…,1
105 is the number to call if you have a power cut. Did you know you can also register for WPD's severe weather bulletins? Regist…,1
i have been having trouble falling asleep lately :(,1
"I love it when the possessed attack me on here;) Easily identified, the foot soldiers of hell are terrified. The truth shall set you free!",0
It’s Armageddon for wheelie bins.,0
"It was pitch black at 9.30am in Mallacoota as more than 4,000 people fled AustralianFires, seeking shelter on the b… https://t.co/YtSAuNs5j8",0
Gardai seal off scene as body parts found in bag in North Dublin https://t.co/LEmVxGBPLQ,1
A British girl was held as a sex slave for 13 years by a Muslim rapist who sold her 4 babies. She was held in a house wh…,1
"Julia Gillard first proposed a carbon tax in 2011 and Tony Abbott fought it bitterly and viciously, from that moment and…",0
Emergency services called to a collision on the #M20 near #Maidstone Read More on this: https://t.co/JiRcce7U8m .… https://t.co/KGLr8oPZer,1
"Re: #AustraliaBushfires, a question for any #forestry experts out there. What are the possibilities for… https://t.co/nK5BvVkEVZ",0
Cable Haunt: Hundreds of millions of cable modems may be vulnerable to hijacking attack https://t.co/2q2At6bwt8,1
"Baby ARMYS should experience Outcast bc that was honestly one of THE best times on ARMY twitter. Every single day, the who…",0
Please stay as you are Ismail. You are bloody perfection personified 😂😂😁,0
I thought I'll get attacked by some people for saying this 😅,0
"Marivan, western #Iran Brave youths set fire to a large poster of the mullahs' IRGC Quds Force chief Qasem Soleiman… https://t.co/m1vluajqMJ",1
"It's literally been two weeks into 2020 and we have already seen the Australian fires, volcano in Philippines, record breaki…",1
Emergency services called to a collision on the #M20 near #Maidstone Read More on this: https://t.co/JiRcce7U8m . UK News…,1
"Two militants were being escorted to Delhi by a police officer, possibly intending to commit a terrorist attack on Jan…",1
That the continues to publicly ingratiate itself to countries *directly* responsible for killing and starving Yemenis i…,0
"Marivan, Kurdistan Province Monday, Jan 13th, 2020 Protesters set the propaganda banner of #QassemSoleimani ablaze. #I…",1
"Hello.agriculture ,what can you do to treat early blight in my greenhouses? https://t.co/3FGgaJjiO4 https://t.co/ktvEh7VJxm",0
"Hi there, I'm very sorry about this. We are running a reduced service this morning to the… https://t.co/x77RvEzxMD",1
Video from #Iran Exact date &amp; location uncertain Source says people identified an undercover agent &amp; attacked him. Other…,0
Now I can see that the VIC is back. The TL gets blazing🔥🔥🔥 when you're around. Happy 2020 to you #Leadership!,0
"""Over the past week, NASA satellites have observed an extraordinary amount of smoke injected into the atmosphere from th…",1
• Bring kinds in protests • Put them in front as human shield. • Attack security personals with petrol bomb &amp; stone. • When…,0
"#Breaking: Some people were arrested over Ukrainian aircraft crash in Iran, media reports.",1
"Yup, and the US once shot down an Iranian airplane by accident. And we’ve been supp… https://t.co/smtoR2tsjn",1
"Following the Haiti earthquake, the EU provided shelter, safe drinking water, healthcare, food and protection to 5 million peo…",1
I escaped from a car sinking upside down in water. Spent the night in a Tauntaun. I have been trained to drive tactically…,1
Body bagging,0
Hailstorm in North Haryana https://t.co/4EkRqWgsKQ,1
"“Two fights - to protect rights, and to revive [EU &amp; Enlightenment] values - aren't an alternative to a campaign to rejoin.…",0
I think we will experience more bush fires with world temperatures rise. 😔😔😐 May God help us... We must take steps… https://t.co/hZlpG23K2x,0
We might end up the only 3rd world country where you can drink the water you get 450 a wk on the pension m… https://t.co/3YefawJ24m,0
You have no idea how many more of this kind of bombing and burning down of buildings Mullahs did in Iran and Middle East.,0
"On the *first* day of his leadership, Justin Trudeau blamed the Boston Marathon bombing on “social exclusion.” Then it was…",0
SIGN: Justice for Dog Tied to Rock and Dumped in River to Drown https://t.co/bnfBDUphsq,1
"Tornado, storms strike North and South Carolina https://t.co/baoNNXYwLx",1
"Islamic Jihadist mob attacked Hindus, looted &amp; burnt 18 Houses &amp; their property in Bhainsa town of Nirmal dist,Telangana la…",1
the thing is im not that talented either so it just kinda blew my mind.... i wonder how many people… https://t.co/z3hipQU6hq,0
This could have easily been a fatality... https://t.co/utJsjkXYRL,1
The German government to outlaw the burning of Israel’s flag along with flags of all nations in response to a series of an…,0
#RT PeterStefanovi2: RT SuptAndyCox: Now 1 year since the last fatal collision on #A12 #London. During this time we… https://t.co/UQQtuTQ7yt,1
"Absolutely! And all this, after the USS Liberty massacre of June 8, 1967 at the hands of the terrorist Israeli Air Force &amp; Nav…",1
can't believe a student burned you with their fire power,0
Why is no one talking about these robot animal things they’ve just made in bloody Vermont?! Science has just invent… https://t.co/PJdv34fCdq,0
He's just shithouse at leading. Seriously. That's it. We… https://t.co/RJgVDq3r8C,0
2017: l was in Blazing Squad 2018: Danny Dyers is my dad 2019 : Tyson Fury is my brother 2020: Lewis Capaldi is my ex #Lov…,0
DBDBAABD :Battle ID I need backup! Lvl 120 Grimnir https://t.co/4bX4SFu1nn,0
"“’Sundance’ appears to be the victim of a single, catastrophic wound from a Devourer Bullet, modified to fire from… https://t.co/ltJN4gITWO",0
"Unilorin did not have oxygen, A whole University of ilorin not having oxygen they had to refer us to UITH thinking maybe t…",0
darinde...how i wish i could put these in hot burning oil instead of hanging.,0
"Iran Warns Protesters as It Grapples With Unrest Over Plane Crash Video appears to show tear gas, gunshot injuries during…",1
"1st - “rice bag convert” is a casteist slur”, should file a case against you. 2nd, if all it took was a “rice ba…",0
"ARMYs are trending #ThankYouBigHit to show their appreciation towards Bighit, for providing subtitles on the new Bangta…",0
This afternoon the fire alarm sounded in our buildings. Our facilities manager found the fair linen and frontal on… https://t.co/qUM9xljIaC,1
"Trump shares horrific photo of bloodied corpse: The tweet that Trump shared said: ""Question: Who in America supports this m…",0
"China sinkhole: Six killed as ground swallows bus, killing six https://t.co/D0gKf2ZziP",1
Ah. So you think a heavier water bombing onslaught would not have saved Kangaroo Island?,0
“An awesome vampire thriller with bite!” https://t.co/dxYgrAa6Cj #Vampiris #CorsairAdventures #thriller #vampire #eld…,0
